firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
39642,0.2331918646,0.0513410076,24.333444184,0.0114860863,0.2899741902,0.4808649956,0.1541038382,0.065922612,0.5560972014,-0.012353369,0.083249764,0.0757515716,23.0,0.0120117172,0.0558659218,0.014718625,0.0280583968,0.1677222047,0.0408477844,0.0427192368,0.044365588,0.4791060241,0.0,1.9354391128,0.1612898427,1.2891121606,0.1295328197,19.939150793,4.7181362633,0.3128470744,0.0,0.0,0.0,0.0,1.0,1.1872252485,5.0,-1.765841769,-0.193449836,-0.119665236,1.2747481572,0.1059208373,5132.8906426,0.0553474399,16.158723835,0.0014130574,0.0300063597,0.0668396262,0.004681745,0.0405846172,-0.015072875,1.0,7.34624e-05,-0.116110305,0.0441993931,6.0,15.725675906,0.6475510182,0.0,0.0521472394,0.0363187431,0.0607863605,0.3729656404,1.3812713476,1.0537459e-09,2.5961408e-08,0.7956349726,0.6330350096,0.1787552152,0.0324614251,-0.304694766,-0.282163592
17444,0.7434697945,0.0903446111,0.5065082786,0.0,0.1053816294,0.7506361128,0.1400037092,0.1611137487,0.3662970927,0.0100571879,0.2566037736,0.0845564309,15.0,0.0489900883,0.1959134615,0.1233309909,0.0748602118,0.1178920556,0.0433882973,0.138073561,0.1487405164,0.7148869059,0.0,5.7036087978,-0.039707707,4.4007046765,-0.085585359,2.5154282978,6.5764242912,1.3243068292,0.0,0.0,0.0,0.0,0.0,0.4137604694,3.0,-0.022674471,0.0361608718,2.9799743564,0.9578453658,0.1206451544,-1101.992049,0.0430702538,11.077514548,-0.001784783,0.0356696171,0.0407255352,0.0301772692,0.3940935078,-0.030029485,0.0,0.0140651725,0.2763467647,0.0084917084,4.0,10.919763881,2.2174804562,0.0,0.2395833284,0.0783818503,0.08644566,1.5129636432,8.5982537109,5.5959796e-07,1.0028169e-08,1.1537364513,1.3311077992,0.027864632,0.0677394977,-0.618438919,-0.34790899
81143,-0.311003666,0.1961148358,-1.11511022,0.1304976068,1.7501128872,1.773774045,-0.420577326,-0.539646024,0.1301320233,-0.000812128,-0.644612476,-0.202022939,23.0,-0.175889925,-0.5951417,-0.696436568,0.1472209207,0.2553672316,1.1657965581,-0.39775339,0.6830267631,0.677738289,0.0,2.0368134009,0.1084975,1.7893455395,1.3036950311,1.5744288577,6.4608552632,0.0941948135,0.0,0.0,1.0,0.0,0.0,-0.923720687,4.0,0.1363547314,-1.213523912,-2.125610174,-1.301472173,-0.191951051,-360.0309502,0.101482689,8.6192532666,0.0029849646,0.0393823318,0.1736758754,0.0051223326,0.314635682,0.0342344355,0.0,0.01339687,3.4616177228,0.0021645017,1.0,8.5351190587,0.5534335636,0.0,0.125,0.0910528565,0.0869670653,0.9572824919,4.592375464,5.1540391e-06,1.0000000279,1.4283546438,2.0401969883,0.0407237001,0.0944920378,-0.00606062,-0.067126259
65875,0.1809794095,0.0347394541,28.7206728,0.0334446315,0.5669384379,0.429738184,0.1426875639,1.1710518905,0.520357094,0.7739091104,1.3173515189,0.1253600562,14.0,0.0101902682,1.2523961661,1.321456419,0.0134715515,0.158889707,-0.025344596,1.3824043669,0.7229482136,0.456825799,0.0,0.6587140118,-0.048501959,0.6184408893,-0.071711972,29.10475369,4.7598589342,0.2797580543,0.0,0.0,1.0,0.0,0.0,1.559775287,5.0,-0.313015197,0.7666460835,0.0543537505,0.3512052035,0.1477726892,24147.552018,0.035532534,17.252785385,0.0048897138,0.0168556503,0.0711230657,0.0029559432,0.0211730612,-0.798574926,0.0,-9.78e-05,0.1467903251,-0.062585284,5.0,17.043420638,0.3522017441,0.0,0.0592783503,0.0243877938,0.0357906136,0.4144674355,0.7607158672,1.548074e-10,5.1790807e-08,0.3648467369,0.1331131415,0.225894513,0.0312307345,-0.034071654,-0.02082722
29639,1.1802936073,0.0786150157,-24.30174819,0.0,2.1826058137,6.9462655723,0.0825983431,0.7870498529,0.7777091708,0.2404894919,1.7212807125,-0.023823914,23.0,0.2074276292,0.0,0.4293116258,-0.124124091,0.2376482331,-0.158653518,0.3700178194,0.0931020287,0.4855887931,0.0,3.0583834706,0.0774814938,1.3385350697,-0.042967025,165.65687186,7.3675516956,0.1049355943,0.0,0.0,1.0,0.0,0.0,1.2664938141,2.0,-10.18080438,-0.833873499,0.9542899002,55.738015877,0.0418165647,-783.2239973,0.0519717294,11.448072895,-0.002075953,-0.00436423,-0.01243459,0.0262416858,0.0296521006,-0.019588829,1.0,0.0006215535,0.5056254136,0.0813873657,3.0,10.90190766,0.6035061676,0.0,0.0384615399,0.0427063676,0.0332894424,0.8429453511,4.3521372543,6.2639911e-08,2.2995132e-08,1.2619378386,1.5924871085,0.1291926909,0.0415861365,-0.126112693,-0.127692494
65883,0.2714749849,0.0585376327,10.401430417,0.0255632231,0.3693420302,0.3693599316,0.1635953026,0.1146217146,0.4415070007,0.0010090817,0.0927966102,0.1260080724,14.0,-0.001684357,-0.002966482,0.0836659664,0.025140326,0.1733957395,0.0175751584,0.1139462049,0.1446146879,0.5076679981,0.0,0.9241716953,-0.054844413,0.8794261642,-0.03123244,7.9756474681,4.3437894737,0.3661672403,0.0,0.0,0.0,0.0,0.0,1.0278511586,6.0,-0.252770091,-0.488716565,0.1448493258,-1.157888176,0.1484207054,24147.552018,0.035532534,17.252785385,0.002613294,0.0245723258,0.0588196505,0.0086936922,0.0576293208,0.0235774657,1.0,0.0001482866,0.6504458988,0.0469768466,6.0,17.220395623,0.3841849569,0.0,0.0420301333,0.0266817164,0.0336108657,0.2652225383,0.4627816075,1.433285e-10,4.8474798e-08,0.2355682383,0.0554923949,1.5787700019,0.0359211034,-0.120728509,-0.02082722
65509,0.379337633,0.0237362799,125.43606564,0.0069882592,0.6571017705,0.3571315725,0.0654077343,1.9597556353,0.3070039998,0.7176503034,1.6909320528,0.0733549802,17.0,0.0026750424,0.7978723404,0.5144594011,0.1135427823,0.2219118948,0.2622998687,0.2463253796,2.5791223889,0.1396510188,0.0,1.2915854557,-0.329036662,1.1966688737,-0.323778964,105.33083024,5.6668088989,0.1383668001,0.0,0.0,0.0,0.0,0.0,0.7679353709,5.0,-0.300578451,0.3121222578,0.252711974,-0.575316204,0.0957676132,-1621.833276,0.035532534,14.459622551,-0.00166414,0.0037635035,0.0102827744,0.0270278523,0.0058076457,0.0033061494,0.0,0.0,-0.279893434,0.0301863421,5.0,13.55029423,0.6655889569,0.0,0.1158798262,0.0569131097,0.0556347413,0.5050524032,1.9316758101,7.0315583e-09,2.5887726e-08,0.7980209436,0.6368374264,-0.053806685,0.0303826604,-0.446237053,-0.02082722
43772,0.274172684,0.0460967112,93.158301041,0.0181749172,0.2951827992,0.8043431347,0.1594802347,0.1657878413,0.4136978683,0.0115925975,0.2088245667,0.0615761123,23.0,0.0167332843,0.0449526814,0.133986859,-0.049405638,0.1150801121,0.0498633454,0.1452889514,0.1283519398,0.4906999964,0.0,2.0558110093,-0.055818025,1.1736952947,-0.055645692,135.76603746,8.0379409712,0.2962117968,0.0,0.0,1.0,0.0,0.0,0.8193219149,3.0,0.080864725,0.0012534817,23.934564693,0.2924508439,-2.703021322,355.31273701,0.0444258974,14.49948202,0.0005286726,0.0151992526,0.0323651906,-0.009956108,0.0164528513,0.0027590484,0.0,-0.00033241,0.2745466588,-0.02494221,6.0,13.738251472,0.4609440148,0.0,0.0830508471,0.0321209859,0.0392669816,0.5332570405,1.1090718185,5.6105179e-09,4.3480548e-08,0.7412656798,0.549474808,0.0686373487,0.0289071671,-0.334717316,-0.223962133
11510,0.4081353751,0.085901925,25.375213858,0.0013449291,0.4328936403,1.4426461842,0.1743906505,0.4337803856,0.4522952517,0.0024736148,0.6809299191,0.1626207318,15.0,0.0125609052,0.2473944048,0.1708018403,0.0749372783,0.0909146009,-0.047925218,0.2662590602,0.2404184248,0.3638306825,0.0,0.5398685846,-0.605527311,0.2052921328,-0.793927845,85.335329341,191.704,0.3745130074,0.0,0.0,1.0,0.0,0.0,0.7590541491,4.0,-0.74073846,0.030531033,23.035375517,0.417956553,-1.256745135,-450.5249056,0.082228137,10.133408088,0.0088259948,0.0265083025,0.0588712054,0.090862255,0.0201007617,-0.057319132,2.0,-0.000448352,-0.082889836,0.0072104037,4.0,7.4400732781,0.2031519004,0.0,0.25,0.0861145089,0.0588916133,1.7403778004,2.3316940008,1.50316e-05,3.8181818745,0.7529936249,0.5669993991,-1.524284604,0.0571051576,-0.089743569,-0.234761272
42438,0.3168062972,0.0401271306,-4.424587552,0.0106577942,1.0131448298,5.7285501238,0.0660537247,0.0872739701,0.2791520371,0.2584244421,0.0792323875,0.0365466934,23.0,0.0340138031,0.0408163265,0.1727699235,-0.037135606,0.2934982148,0.0959114616,0.041514146,0.1138149736,0.518811518,0.0,1.3270128904,0.0243987696,0.5209092375,0.0924399074,203.57011173,14.969120762,0.0615576365,0.0,0.0,0.0,1.0,0.0,1.1472988051,6.0,0.0121972815,-1.725785004,-0.249904018,-0.466574524,0.0236011029,1399.4235727,0.0474054556,14.718625519,0.0019916756,0.0061492186,0.0285033614,0.5007855581,0.0007490756,0.0006516672,0.0,0.0002346041,-0.378476618,-0.036056324,3.0,15.227966924,1.5902939896,0.0,0.0388739929,0.0254099478,0.0294590891,0.4163952548,2.2432615438,1.4686968e-09,1.580565e-08,1.3213967391,1.746089342,0.2786547133,0.0520392877,-0.060267104,-0.135054511
17807,0.0412580318,0.0022739729,42.820320856,0.0,0.0688838874,0.0790642893,-2.223894389,-0.202078229,0.2788713356,0.0074957411,-0.351235585,0.0121511784,14.0,-0.022178367,-0.146341463,0.0496980957,0.2628267552,0.2278138528,0.2430293885,0.0038016389,0.2950219619,0.4588526204,0.0,2.421483376,0.2029426492,1.9386189258,0.2512769886,3.6256684492,5.0559284116,0.0820676792,0.0,0.0,1.0,0.0,1.0,1.0201317716,6.0,-0.716166722,-0.258898669,-523.6594681,3.4226052029,-35.82030765,-1939.074804,0.0120690666,11.579499413,-0.04765565,-0.115091067,-0.31282414,0.0008396208,0.1979883536,-0.110926306,0.0,-0.021701865,3.5045045045,0.0870285137,5.0,8.8639693032,0.0925115078,0.0,0.1122144982,0.0360745287,0.021029576,0.9262626717,0.4048684804,8.8794265e-07,3.8181820941,0.3242618736,0.1051457627,0.8584613285,0.095251309,0.5659672065,0.1127481718
10786,1.2236734216,0.186001888,-13.34963257,0.0423818286,3.6550251996,4.7182385729,0.0491149174,-0.060138163,0.1130941897,0.0103456909,-0.134245518,0.5612535908,23.0,-0.024918033,-0.108571429,-0.010215858,0.1415784266,0.0979768418,-0.117661474,-0.002798489,0.2617922051,0.4625553034,0.0,1.6073781291,0.0339316184,0.6260430391,0.2722853017,18.348652932,15.134640523,0.1323675871,0.0,0.0,1.0,0.0,0.0,0.5498476731,8.0,0.1349358475,-0.164600055,1.0392703748,-0.842338809,0.4578966891,50.219330104,0.0281087033,13.969602379,0.0011851852,0.0142839295,0.0564609053,-0.039049963,0.0598657606,0.0117658813,2.0,0.0176965058,0.3320443581,-0.028039969,4.0,14.705523329,2.0020516924,0.0,0.0634920672,0.0348299427,0.0511147771,0.4162928326,3.8265781532,3.3381549e-09,9.2144339e-09,1.4722436545,2.1675013783,0.2816332771,0.0536045503,-0.977936757,-0.333523005
17815,0.2480153495,0.0512713346,28.262216687,0.0275263673,0.5456337689,0.7200230371,0.1486010214,0.0107875626,0.5839385179,0.0469994312,-0.04996127,0.0631160138,23.0,-0.001683088,0.0355699272,0.2486017358,-0.046046196,0.168740667,0.0521765428,0.014101389,0.1764705882,0.3577986189,0.0,2.0734341253,0.075236525,1.6660907127,0.1082913367,35.089430894,4.419112628,0.1588877855,0.0,0.0,0.0,0.0,0.0,2.063571617,7.0,8.3575582947,-0.119561348,0.1246471076,-1.607301967,0.1015257263,-973.1141721,0.0264272264,14.53767665,-0.001227171,0.010811942,0.0342617153,-0.004245116,0.0281468781,0.0021066772,0.0,-0.004606907,0.2658041029,0.0287800388,5.0,15.290401477,2.7876247639,0.0,0.0690690726,0.0184829738,0.0169912383,0.6438849788,10.063991827,4.981377e-10,8.4319061e-09,0.1291697813,0.0166848324,1.5080348926,0.0747542513,0.4046968905,-0.345721135
17946,0.2903994901,-0.208954731,2.8882509924,0.005379346,1.2564058906,0.3320163987,-0.150775635,0.1996179876,-0.01212064,0.1244962059,0.5687984864,0.1391327677,18.0,0.0,0.275862069,1.1654627719,-2.055290011,0.1118016739,1.0776848693,0.4164831278,-0.404843859,0.5766323061,0.0,1.219808156,0.094478086,1.219808156,0.094478086,2.0634998676,3.1313705234,-0.069901236,0.0,0.0,0.0,0.0,0.0,-0.212149556,5.0,-8.324982239,-0.003545361,-0.670397314,-3.524512625,-0.127038866,-752.3850482,0.0359164916,9.3400766818,-0.003326157,-0.114184171,-0.606435178,-0.020512587,0.0530479167,-1.5459556,1.0,-0.149359922,-0.160873105,-0.084596522,3.0,9.5879566941,2.2321912337,0.0,0.5,0.2182888641,0.2677029741,1.0241728389,14.061820093,1.6463668e-06,5.1576411e-09,1.5082700351,2.2748784989,0.4518949242,0.0818986782,-0.34009894,-0.467606257
17962,0.7105111535,0.0488194246,-18.00816529,0.0022265408,1.9210359274,12.195668873,0.042423341,0.3716519019,0.1511868815,0.3671786861,0.299370896,-0.220230168,15.0,0.0796993835,0.4114411441,0.3746847688,-0.193964876,0.1098805229,-0.149934577,0.1134098168,0.5561218976,0.6176698484,0.0,1.3197503998,-0.044154335,0.7397752128,0.0877748455,170.41431402,12.057304974,0.0377098781,0.0,0.0,0.0,0.0,0.0,0.5691032384,3.0,0.0124504992,-1.355160186,0.1438008387,-0.501244373,-0.233175759,-149.6773023,0.0474054556,13.563826061,0.0015076366,0.0058667381,0.0219157629,0.5007855581,0.0240004398,0.0016504486,2.0,0.0003453094,0.4271628499,0.0106785432,1.0,12.884910433,0.6688397923,0.0,0.0636704117,0.0388770513,0.0417479976,0.6912370027,2.0727967617,2.0962265e-08,2.7224276e-08,0.5952319614,0.3543010879,0.0363225972,0.0375574202,-0.139230203,-0.135054511
61508,0.6172260572,0.0513546942,0.5277713732,0.0,0.4870567827,1.3397725458,0.0766436093,0.2349776257,0.8965201369,-0.005138662,0.5303055701,0.0662457981,23.0,0.0681217523,0.0453648915,0.0194011782,-0.016149184,0.2474643484,-0.004852658,0.1135983153,0.071762539,0.489595258,0.0,2.2565339049,-0.100512067,1.3493480979,-0.170896379,39.372313935,4.4027638839,0.2792811048,0.0,0.0,1.0,0.0,0.0,1.3853619461,3.0,-1.797261731,-0.203950866,0.2643689565,1.6545676469,0.0964150639,-393.1863574,0.0553474399,10.895697116,0.0022958336,0.0249406041,0.0446213843,0.031421324,0.0341641209,-0.024074517,1.0,0.0039033079,4.8333333333,0.0004116241,7.0,5.6733232672,0.0028501629,0.0,0.0338983051,0.0262603868,0.0548112045,0.9989630143,0.0,2.2160696e-06,15.000000713,1.0203103144,1.0410331377,0.0960600344,0.0405493605,-0.450393767,-0.282163592
18033,0.1632265503,0.0285210118,11.609337595,0.0,0.0247327879,0.1253206718,0.3006209729,0.2968127761,0.289745158,0.0355709555,-0.035492049,0.0278591068,15.0,0.0008639667,0.0510638298,0.3641841614,0.2736462012,0.2107355865,-0.222582647,0.0422426096,0.3682420159,0.6517877228,0.0,8.956993007,0.6376833702,8.3275058275,0.7053489225,1.7916467175,2.3099491649,1.2566870014,0.0,0.0,0.0,0.0,0.0,0.3476666997,6.0,8.0845502104,-0.104067445,0.0398583083,-1.744974395,0.0662688193,-2263.764218,0.0264272264,12.78345064,0.0033016973,0.0352677308,0.0406116488,0.0058520542,0.3808850681,-0.035507259,1.0,-7.3303e-05,-0.00213355,-0.019470688,4.0,13.383654759,1.844748671,0.0,0.1443298906,0.0660232438,0.0822978715,0.5296358547,5.1759630154,2.3564992e-08,1.0467377e-08,1.4934929562,2.2305212103,0.2663521401,0.0742988846,0.0940118277,-0.267384463
18308,0.6292001984,0.0924852507,0.7509757567,0.0,0.1113495708,0.5973144892,0.0426790619,0.2351385215,0.5561743004,0.0026514379,0.7668874172,0.1076768713,15.0,0.0180629088,0.05,0.1315623023,-0.01314125,0.6907894737,0.0543628809,0.0297925658,0.1726820162,0.7498099639,0.0,6.1019490255,-0.325183607,4.2751124438,-0.288266837,1.728920029,4.6558230319,1.1613212063,0.0,0.0,0.0,0.0,0.0,0.6214996889,4.0,-1.694818382,-0.199315758,0.2763430977,3.1983155957,0.1378461371,-699.8526937,0.0553474399,8.9321134583,0.0,0.0004508566,0.0005306447,0.0062071641,0.4320912732,-0.001318758,0.0,-0.011158116,2.2444075806,0.0593984984,4.0,7.8027010698,0.3803863299,0.0,0.1875,0.0877473901,0.0661726338,1.1742601652,2.0358235267,1.24813e-05,0.9545455005,1.2221880817,1.4937437071,0.0705452227,0.0956229964,-0.194444415,-0.282163592
20220,0.483540495,0.0613265605,-0.130644529,0.0122545152,0.9634370263,1.3335557752,0.0970687733,0.0402056855,0.3852721451,0.0063024541,0.013688904,0.0381131617,23.0,0.0051168895,-0.020547945,0.005310923,0.0013307318,0.2340727789,-0.012007814,0.0121664888,0.0974025974,0.3406440204,0.0,1.5144980329,0.2646839244,0.9500947108,0.3549911882,20.018233387,5.3043805025,0.1245063748,0.0,0.0,0.0,0.0,0.0,1.1350159275,4.0,0.0829264064,-0.154389942,-14.43673636,-0.262904106,-0.945599943,2531.0940397,0.0270140569,15.385108272,-0.007938675,-0.181207678,-0.542257452,-0.001329172,0.0231170594,-0.046196894,0.0,0.0022615056,0.6766462994,-0.010358738,2.0,15.403345523,1.3687475571,0.0,0.0723860562,0.0277180921,0.0382627073,0.4605315012,3.1895281206,8.731207e-10,1.4046508e-08,0.9856417406,0.9714896407,-0.065510811,0.0403326761,-0.357492891,-0.290627216
61946,0.4026979437,0.0634406643,5.3568672147,0.0402692062,0.5947020678,0.6149425393,0.1192724656,0.0885559982,0.1737890336,0.001384083,0.1063502311,0.1098855277,23.0,0.0016002541,0.1066997519,0.9291829655,-0.875719237,0.0556207884,-0.022880811,0.0375518344,0.0633001165,0.5520608994,0.0,1.5613024328,-0.139243134,1.4006913599,-0.087063298,10.202712813,7.285485332,0.18932776,0.0,0.0,0.0,0.0,0.0,0.3473430827,5.0,-0.646066103,-0.005857453,-523.2980281,-0.69550687,-35.79493695,-1514.760635,0.0120690666,13.223137014,-0.000419532,0.0167944003,0.0415962766,0.2184150226,0.075136246,-0.030326974,1.0,0.0,0.116944616,0.0003109877,4.0,12.186003858,0.3520621823,0.0,0.0349127166,0.0176871066,0.0293123388,0.6832227259,0.9467014593,1.8518297e-08,5.4222061e-08,0.2609973753,0.0681196299,0.3771582621,0.025734097,0.1849024731,0.1127481718
18455,0.6952778404,0.0556346879,-1.593198808,0.0221176673,0.4724490563,0.9270911884,0.0309465706,0.0710881515,0.5973379261,0.0318901304,0.1465421282,0.1041388719,24.0,0.0004376794,-0.087226573,0.0006794431,-0.003170533,0.0979991022,-0.06299823,0.0265123561,0.0252407654,0.3445179694,0.0,1.054978247,-0.187034744,0.6694128079,-0.202947294,14.056074005,6.0305560602,0.1857181025,0.0,0.0,1.0,0.0,0.0,0.9382848635,5.0,8.3983866475,-0.242357848,0.5719095985,-1.800255814,0.1425485843,-1840.459968,0.0264272264,13.134583161,0.0179747626,0.0088264032,0.015041021,-0.004665227,0.0564829193,0.0463228657,0.0,-0.007983333,-0.753906637,-0.062173506,7.0,11.435958024,0.1831935879,0.0,0.0249110311,0.0152741295,0.0375149068,0.8817027858,0.5393219092,5.0564072e-08,1.2703243e-07,0.3892380806,0.1515062834,0.3487665638,0.0318663124,-0.073735804,-0.267384463
62519,0.2260631234,0.0493194276,12.9352746,0.0014907107,0.1436751141,0.1711377839,0.2535361623,0.3470982652,0.3864925271,1.0059823633,0.4844816029,0.0706722832,18.0,0.0008343536,-0.026315789,0.7385721568,0.3664469308,0.0890323677,0.0797886061,0.2178125618,0.2727687537,0.5678365124,0.0,3.4155844156,0.6783944536,3.3896103896,0.6824395556,3.1086956522,5.1851145038,0.5932230768,1.0,0.0,1.0,0.0,0.0,0.5740285194,7.0,-8.625297435,-0.30572322,-0.734733681,-3.566082054,-0.19549935,3846.1117073,0.0359164916,14.435068012,0.0172677604,0.0492099323,0.0809882047,0.0213934773,0.1669637241,0.0759572251,8.0,0.0128469345,0.1851668817,0.006599512,5.0,14.891502423,2.1168351416,0.0,0.1158536598,0.0481388177,0.0672621064,0.3970132662,2.9054401994,2.7664795e-09,9.8739446e-09,1.622606375,2.6328514481,0.2891986836,0.0721419498,-0.209170473,-0.467606257
55108,0.3163231399,0.0591417196,104.22803801,0.0096067768,0.321927093,0.7174060708,0.1510268562,0.1948295242,0.4778943425,0.9535162771,0.3238683128,0.080356685,24.0,0.0868897235,0.2954545455,0.1041121207,-0.065854082,0.1119363395,-0.367295454,0.2356687898,0.0870013755,0.4317486673,0.0,2.3151421983,-0.054169664,1.2936202921,-0.253730605,149.35416667,5.2829771555,0.2840446255,0.0,0.0,1.0,0.0,0.0,0.8445667125,3.0,0.7514128017,0.0817911744,-0.027318043,-0.778600266,-0.021488611,74.5683312,0.0572588492,12.452281388,0.0013478981,0.021491063,0.0433628599,0.0265639776,0.0064882035,-0.090330361,0.0,0.0,-0.930674072,-0.060000271,7.0,6.2094699206,0.0012773617,0.0,0.0625,0.0226266155,0.0851933873,1.3468872684,0.0,3.5697567e-06,15.000000713,0.8504156451,0.7232067694,0.1453976395,0.0299915767,-0.506276757,-0.217292691
19561,0.2718980052,-0.00373642,3.056552207,0.0119859307,0.5262684234,0.9613933944,0.0139315589,0.395171351,0.2426799736,1.80248616,0.536872433,0.0440813565,23.0,0.0621342566,0.6643356643,1.0193113178,-0.587399649,0.1431938715,0.0217193397,0.311036912,0.1838954392,0.4712668052,0.0,1.3611503674,-0.219956136,0.7275296778,-0.22769789,8.8949310546,13.542282673,0.0618596559,0.0,0.0,1.0,0.0,0.0,0.5521433141,3.0,-0.072597204,0.4906186801,-2.823444534,-0.926379767,-1.19489958,24147.552018,0.0791407986,17.252785385,-0.008730383,0.001314959,0.0038601096,0.0509498618,0.1188994089,-0.089583907,2.0,-0.00498801,0.1015340028,-0.045256443,2.0,17.220395623,0.9816397667,0.0,0.0678294599,0.0307868793,0.0419002712,0.2583168686,0.9868487551,1.819098e-10,2.4225158e-08,0.8477942825,0.7187551455,-0.107912365,0.0364738567,-0.292498612,-0.146880146
42024,0.8394309421,-0.017880074,-21.48995062,0.0371536287,1.9120325075,3.2301843394,0.0211447612,0.0550267486,0.2244184474,0.1598316693,0.102844184,0.0758688975,23.0,0.0191840761,0.127052463,0.0754861772,0.0433779932,0.0883905459,0.0818052786,0.0823171204,0.0787633789,0.4770265702,0.0,1.5146025502,0.0420913063,0.8060247408,-0.077679058,86.399836442,9.6311165028,0.0729475087,0.0,0.0,0.0,0.0,0.0,0.6870289283,5.0,0.005281234,-1.639548868,0.2727206273,-1.53031202,0.062923307,1064.6939477,0.0474054556,14.271187042,0.0020935812,-9.0545e-05,-0.000279063,0.10637611,0.0187812895,-0.004548312,0.0,-0.001941102,0.2043129364,0.1051130798,5.0,13.805610779,0.8330848156,0.0,0.0814479664,0.0350387055,0.0432059237,0.453095355,2.2199732519,4.4141828e-09,1.8465019e-08,1.4061449552,1.9772436351,0.0352392394,0.0375927798,-0.341475595,-0.135054511
18650,0.2762955665,0.0835862069,6.4893455099,0.0,0.0516256158,0.4150147783,0.3455120323,0.2876818323,0.7426493346,0.0209213438,-0.176100629,0.0525320197,10.0,0.0354461205,-0.071428571,0.2201367165,0.1636579779,0.4409448819,-0.257355988,0.0354379449,0.4390394089,0.6426844129,0.0,5.7190839695,0.5919719033,4.279389313,0.6644395811,4.0072298326,4.647396293,1.5013793103,0.0,0.0,0.0,0.0,0.0,0.98091133,5.0,0.1305467983,-0.205270568,-14.64398128,2.6570004931,-0.931181085,-1148.287891,0.0270140569,10.508459042,0.0,0.0816274085,0.1379271456,0.0683046307,0.0445318084,0.0178858206,6.0,0.019992346,5.6446280992,0.2337187976,3.0,9.1325680018,0.6739933741,0.0,0.0851063803,0.0389513975,0.0492331431,0.920311262,2.4726637559,3.3603872e-07,3.0547697e-08,1.3389372563,1.7927529764,0.1606433698,0.0799354196,-0.182481749,-0.290627216
