firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
27044,0.9078847092,0.1586372135,-4.682660109,0.0,1.0329676355,2.912402476,0.1792213377,0.3739152035,0.6989660472,-0.032557325,0.6445305681,2.0,0.1375440616,0.2795109612,0.2679524514,-0.23874097,-0.076282035,0.139145208,0.2500349308,0.1572598681,0.5966369918,0.0,2.8481259579,1.3050418997,27.793846798,5.0531382584,0.2461514087,0.0,1.0,0.0,0.0,1.0,1.1526333445,2.0,-0.002587777,0.1257847971,-0.012350821,2.5680565632,0.3651169478,-28.1756419,0.1199816652,11.299750809,-0.013996321,0.0066117792,0.0144744441,-0.090085125,0.1133954565,-0.032219917,1.0,-0.034368302,8.2848148884,-0.087688977,6.0,11.280965034,1.4635206855,0.0,0.0588235296,0.0186890641,0.0208636333,1.2376844073,9.1470428443,3.4055715e-08,1.3391032e-08,1.3247449632,1.7549492176,0.112202989,0.046407957,0.3671171334,0.2317502147
27087,1.291335785,0.0631029153,-0.45468166,0.0,0.2100588037,0.7634884258,-0.261319073,0.0779591837,0.5066326531,0.0130480167,0.7470449173,2.0,0.0,-0.12195122,-0.044977778,-0.096807046,0.0145149775,0.3300573301,0.0178571429,0.0147420147,0.86636312,0.0,6.4567901235,6.4567901235,0.6923572625,5.1903381643,0.7289156627,0.0,0.0,0.0,0.0,1.0,0.5543890998,1.0,-0.10751752,-0.672823119,0.9193400489,-0.112753356,1.621232073,-167.2950024,0.1783391098,10.002028304,-0.003705991,-0.01163928,-0.012923545,0.0,0.6452424459,2.0584733036,0.0,-0.017805255,10.572864322,0.0031468533,3.0,10.082036377,1.6357496623,0.0,0.0457142852,0.0330570956,0.0194202577,0.9722842544,4.2618897035,1.6892461e-07,1.621986e-08,0.370723071,0.1374355954,0.5806352607,0.0860300757,1.9429708038,0.4038486187
21979,1.0325505025,0.0894207127,-65.59816076,0.0675299425,0.5970822417,1.6967116672,0.1163370908,0.0021811325,0.3399601733,-0.019371813,0.0211176907,10.0,3.0232e-05,0.0178296132,0.1006070008,0.0933155422,0.0189177113,0.0971923191,0.0333664026,-0.00839669,0.4791254462,0.0,2.3497155436,0.9802256366,221.00152589,6.0007309704,0.2456807894,0.0,0.0,1.0,0.0,0.0,0.5160335868,5.0,-0.028766874,-0.114679658,0.5084719954,-2.045251226,0.8436225042,960.02500516,0.0422630468,14.624049473,0.0044441564,0.0179515613,0.0286798097,0.1700855845,0.0015969841,0.5091851904,1.0,0.0007117438,1.4910743265,-0.003022708,1.0,14.275800916,0.6582492288,0.0,0.0444444455,0.0205980419,0.0235328697,0.518536891,1.7905710122,2.9690389e-09,2.6507362e-08,0.8831000693,0.7798657323,0.0996426063,0.0346271017,0.017530062,-0.061020564
27430,0.9230598936,0.1413289191,-7.223801227,0.0218450876,0.6861795607,3.1936034547,0.1564776886,0.1485317957,0.346578294,0.002102523,0.1467077952,10.0,0.0022577848,0.0785634119,0.2132203242,0.1452855079,-0.117248668,0.100625168,0.2255473704,0.1498914764,0.607387062,0.0,2.3012000952,1.3527047654,57.768670689,6.4447358344,0.3239374203,0.0,0.0,1.0,0.0,0.0,0.5860846269,3.0,-0.006525398,-0.075162752,0.0028243633,1.1954846139,0.2488782205,54.535233101,0.1199816652,12.138139703,-0.008576232,0.0150970823,0.0266906528,-0.112407775,0.0087965018,-0.054443057,1.0,-0.002276423,0.444191344,-0.024194597,5.0,10.845543492,0.2891790425,0.0,0.0431654677,0.0216513663,0.0182929438,0.7829042337,1.0045236148,1.1084747e-07,7.9111771e-08,0.8418609053,0.7087297839,-0.084497329,0.0413131197,0.3739713215,0.2317502147
59248,1.5780990261,0.0792304211,-7.426395215,0.0248065558,0.5742403269,2.0062100525,0.0380545258,0.0514382675,0.3501881118,0.0,0.0972021511,10.0,0.0003821432,0.0483870968,0.0200260085,-0.204142597,-0.134962982,0.0920211097,0.1046140161,0.0357188111,0.550819018,1.0,2.1187950563,1.3670276007,12.929271829,12.662302963,0.3924379715,0.0,0.0,0.0,0.0,1.0,0.4688387492,2.0,-0.042221992,-0.20378393,0.7040624674,-0.645754423,-1.257911563,-44.95648619,0.0312775509,13.551681722,0.0092301083,0.0227901846,0.0306674188,0.1041451211,0.0927950211,-0.023457322,2.0,0.0100680272,2.662382662,0.0869962368,4.0,13.507171423,1.1404007265,0.0,0.052941177,0.0247302978,0.0321079478,0.9617904384,10.444416719,5.9791947e-09,1.0624799e-08,1.0385105189,1.0785040979,0.0726016536,0.0497979536,0.047140984,0.3294445231
21258,1.5249475891,0.0016771488,-12.18549322,0.0716981132,2.0021726701,4.2133981323,-0.003834393,-0.067169356,0.1764188408,-0.012805588,-0.083222431,10.0,0.0256802376,-0.076662562,0.3584883632,0.62541602,0.3063203463,0.0846582403,0.0274518675,-0.039903047,0.5419670525,0.0,1.9857851009,0.9286462333,30.142068307,9.8385438686,0.0821600359,0.0,0.0,1.0,0.0,0.0,0.3652889686,5.0,0.7153903879,-0.086233312,0.3761578624,-0.684753995,-6.123710983,-196.4688889,0.0497186561,11.185930675,-0.008621755,0.0021811728,0.0051686582,-0.265064559,0.0405360543,0.018405877,2.0,-0.04513307,-0.188767551,-0.121378375,0.0,9.1727553204,0.1448703058,0.0,0.0793650821,0.0378290646,0.0375117746,1.042001611,1.3120346146,8.967171e-07,1.1756788e-07,1.1042085486,1.2192765188,-0.015663345,0.0485358822,0.1662846185,0.0880913786
27239,1.1961026232,0.1335255117,-1.642147864,0.0,0.3140962813,1.4920726434,0.0881088557,0.1898324794,0.4918420001,0.0046336519,0.5013227513,5.0,0.2009558262,-0.094423792,0.2385145482,0.207041615,0.0949829887,0.1257798574,0.3026272757,0.1283557412,0.6321202394,0.0,7.1890502117,3.6563823351,5.3988651535,6.5805532954,0.7093248722,0.0,0.0,1.0,0.0,0.0,0.5832136797,5.0,-0.022568532,-0.226933063,0.6720241161,-1.601831897,-1.203931701,-213.3636198,0.0422630468,10.079513291,-0.015561883,-0.016776513,-0.021271491,-0.174109013,0.1543084841,-0.062857058,1.0,-0.056281287,-0.281142294,0.0003367011,3.0,9.4124237056,0.4643028731,0.0,0.057692308,0.0248639865,0.0341252111,1.9448162239,7.0258672032,2.0731196e-06,5.7272727593,1.1653678752,1.3580822846,0.0664190044,0.0530738998,0.214285726,-0.061020564
27255,0.8267941545,0.0613942235,-0.679830597,0.0,0.8205903678,1.5698914725,0.084853644,0.0913479752,0.6508984795,0.0021215336,0.1082275564,11.0,0.0215420695,-0.05625,-0.006634118,0.0462013526,-0.06706083,0.1217445311,0.0603593918,0.0678244497,0.6036439887,0.0,3.9157629404,2.3019520488,6.1903495092,5.3419268016,0.1662974039,0.0,0.0,1.0,0.0,0.0,1.2090018629,2.0,-1.012349731,-0.224206392,0.3286710761,0.4853106513,0.6239804233,-97.08275987,0.0812427753,11.995768194,0.0016689705,0.0130798393,0.0245219718,-0.006544995,0.1534106102,-0.024171547,1.0,0.0071794872,-0.241846187,0.0279379953,6.0,12.371163265,1.7788359788,0.0,0.0760869533,0.0262645668,0.0312459317,0.736859277,4.9937826933,2.2077048e-08,1.5093747e-08,2.1572018937,4.6535200101,0.1180178743,0.0666632706,0.4011110896,0.163137119
45997,0.3081884671,0.068431298,1.7464118976,0.0338579667,0.2360152624,0.3684756152,0.1751741749,0.1557288102,0.4588557405,0.0273415851,0.1696665108,10.0,0.0012390998,0.0489038786,0.1517273576,0.0724339327,2.4317146241,0.2193173566,0.0147915658,0.1452776723,0.5899621679,0.0,1.6326019883,1.4924580048,1.4118373494,8.5239134388,0.3343089548,0.0,0.0,0.0,0.0,0.0,0.7651836055,3.0,-0.140632837,0.0107450685,-0.399814267,0.2258286229,-1.176518004,-169.4749124,0.0415193682,11.82105334,0.0045574441,0.0330910428,0.0577207696,0.0092109494,0.5564260374,0.0096755061,1.0,0.0015005826,-0.134095009,-0.018593149,3.0,10.670817033,0.3860383944,0.0,0.0322580636,0.0145928429,0.0163132885,0.8793056539,1.2840263696,7.6300852e-08,5.9534412e-08,1.1696303511,1.3680351581,0.0070299403,0.0459300403,-0.035815057,0.2273416226
30912,0.3284875211,0.0700376128,-1.358570241,0.0315836282,1.1257453077,0.7377814011,0.1040677416,0.138642503,0.1105762674,0.0692789584,0.2543167874,10.0,0.0,0.0666666667,0.156884279,0.0177488864,0.2502195461,0.2875151097,0.0104192962,-0.134800644,0.6291492666,0.0,0.9675464469,0.9675464469,2.2066389582,0.9866346864,0.0936294603,0.0,0.0,0.0,0.0,0.0,0.3684739642,3.0,-0.10703267,0.0713995022,-0.192948066,-2.335650914,-0.126945082,-46.69204306,0.1570568188,13.203490727,0.0064417372,0.0147602438,0.0687952819,0.034155102,0.2740718739,0.0232942873,0.0,0.0068345369,1.7982765374,0.0131233595,4.0,12.301532814,0.3776607663,0.0,0.0646551698,0.0194454035,0.0153127927,0.7539105129,0.9110126265,2.7506241e-08,7.1719467e-08,0.4885332729,0.2386647587,0.0857762969,0.040099783,0.154661958,0.3340718574
27474,1.0419113251,0.1926577536,-5.157369348,0.0214786141,1.5124915154,3.4532918646,0.0683374482,-0.096466923,0.2658043592,-0.23201107,-0.072846363,10.0,-0.036155327,-0.324108818,-0.279222736,0.1244149806,0.0771758181,0.1274582381,-0.152916991,-0.128690455,0.5143610554,0.0,1.6110896694,1.2780565204,15.038987581,7.4620124805,0.2135032725,0.0,0.0,1.0,0.0,0.0,0.613687134,4.0,-0.106272197,-0.362267628,0.3339085907,-0.588021166,-0.032445793,-268.9808138,0.0415193682,10.556691259,0.0003827019,0.02305506,0.0511521819,0.0364514554,0.2316940208,0.0575120235,2.0,0.0058811,3.7218887555,0.0788679235,3.0,8.894670263,0.5114320096,0.0,0.0588235296,0.0314314449,0.0227343351,1.2814743845,0.8649614141,3.0074913e-06,3.8181819443,0.4968506221,0.2468605407,-0.166483929,0.0284050958,-0.281536122,0.2273416226
27482,0.4193081761,0.0448427673,1.0238623751,0.0,0.3844025157,1.7928930818,0.0766309508,0.2827745433,0.1528809476,0.0,0.5249500998,2.0,0.0,0.2293464858,0.1893278818,-0.230568759,-0.270751284,0.2544132918,0.0390483839,0.1197514276,0.6266515377,0.0,2.1953927283,2.1953927283,5.2732149464,12.969517743,0.2377470356,0.0,0.0,1.0,0.0,0.0,0.2131340275,1.0,-0.010822385,0.1450807406,2.9216650425,-0.40923993,4.1357307091,-149.2274564,0.0900682146,9.2993809388,0.0005019072,0.0003439677,0.0006003302,0.0776100629,0.4230377964,0.0350277198,0.0,-0.006415094,3.1855103308,0.03125,3.0,7.6615270814,0.3851572327,0.0,0.0500000007,0.0276681753,0.0442778184,1.5300873134,5.7943288389,2.8469856e-06,0.9545454768,0.7753988093,0.6012433134,0.2623227392,0.0464766886,-0.455357131,0.0336999683
27503,0.2731265833,-0.305119719,6.294047619,0.0,0.747507559,2.5349146033,-0.30225172,-0.204895595,0.7090336134,0.0003678725,0.059199861,2.0,-0.074598812,-0.189627229,0.389680353,0.6619166676,0.1707399622,0.1117768984,-0.080850522,-0.527396776,0.5536477041,0.0,0.7455433778,0.3675227783,147.71309524,13.950865752,-0.336524539,0.0,0.0,1.0,0.0,1.0,1.5128676471,2.0,-0.002533711,-0.364661846,-0.151764819,-0.852405026,-0.844060105,-144.7758538,0.1188409209,10.510831717,0.0177457347,-0.104019458,-0.30937797,-0.171304241,0.0168141239,-0.037312184,0.0,0.0182029909,1.3059402719,-0.095292114,5.0,10.299747927,0.5818419547,0.0,0.0500000007,0.0318876016,0.0421361199,1.0199831769,2.7963207597,2.893964e-07,3.2462627e-08,2.1685054576,4.7024159195,-0.185537246,0.1192708066,-0.379129132,-0.051664756
27589,1.5685253456,0.1638248848,-21.46570397,0.0409677419,1.5208294931,3.8430875576,0.1194138971,-0.02804075,0.398536002,0.0006455778,0.0222084559,10.0,0.059144185,-0.0625,-0.156765994,-0.070706927,-0.111134163,0.0989010989,-0.040072624,-0.072359097,0.5733375387,0.0,3.2678040661,1.655272857,60.21299639,3.6220899931,0.1428155682,0.0,0.0,0.0,0.0,0.0,0.7050855772,1.0,0.0309870744,0.0260633008,0.3887783378,-0.691140792,-0.516453012,-19.79082145,0.1065308178,10.280531752,-0.007998802,0.0013419411,0.0021439954,-0.028772268,0.0736949103,0.0787275258,0.0,-0.025421281,-0.56456785,0.0078125,4.0,9.1518634422,0.576344086,0.0,0.0285714287,0.0143422892,0.0174294719,1.3179461024,2.3285056746,7.4576326e-07,2.8636364049,1.0677557802,1.1401024063,0.0982188425,0.0349583743,-0.064766233,0.322836562
49496,0.8863509483,0.0302426108,-0.123173077,0.0,0.1749477613,1.4457754454,-0.09203079,-0.242773251,0.2302999954,-0.003386005,-0.698545286,11.0,-0.206783145,-0.666666667,-0.548991899,-0.081276396,0.1493241647,0.1228813559,-0.424426579,0.082943561,0.7153173019,0.0,6.2913165266,5.2063492063,2.9051282051,6.9766009852,0.0993182392,0.0,0.0,0.0,0.0,0.0,0.3898503274,4.0,0.2746783524,-0.946578383,0.5731142497,-6.126961036,-1.077437332,-241.4150282,0.1431688632,9.7027932457,0.0067373788,0.0042496357,0.0052340362,-0.308870209,0.4689190814,0.1677163772,0.0,0.0906640295,0.4717573222,0.0006097574,2.0,7.8438486382,0.2187676653,0.0,0.0266666673,0.0159594325,0.0083982737,0.9161163729,1.32334657,1.1484706e-06,6.7007576e-08,0.7467507045,0.5576366147,-0.167507331,0.0451373074,-0.118260764,0.3112001114
27610,0.4766136929,0.052521905,-7.739082969,0.0,1.0236248148,2.3559539052,0.0618626785,0.8539339787,0.6963266319,0.0144665461,1.5469765117,4.0,0.2073313911,0.2401746725,0.4800328055,-0.547334857,-0.12077893,0.1108188096,0.5670141474,0.1701183432,0.6089196733,0.0,1.7739766955,0.8958769047,102.44541485,4.1669626998,0.1211694259,0.0,0.0,1.0,1.0,0.0,1.3123767258,1.0,-0.014148025,0.134172264,-0.634590245,0.682027116,-1.201162952,-100.7556398,0.0808590827,8.8226169453,-0.002016536,0.0111710073,0.034427542,0.0693576865,0.0039873418,-0.085401382,2.0,0.0004870624,1.1291003573,-0.013508371,3.0,7.6706034136,0.2431476569,0.0,0.0434782617,0.0216359214,0.0222202107,1.1074114219,1.3113318637,7.1495464e-06,6.6818182747,0.7709218721,0.5943205329,-0.433793686,0.0502566662,-0.273189827,0.1764624504
20204,0.667763335,0.0980510125,-0.102871137,0.048447618,0.7669732905,2.5085479964,0.1077034784,-0.200541398,0.2910598073,-0.116431649,-0.230947036,10.0,0.0075130001,-0.103448276,0.026608214,0.2490950218,0.1331122786,0.1762036171,-0.026972684,-0.167184668,0.5257621112,0.0,2.5708215147,1.5196693969,13.379699375,9.7051501936,0.1943517629,0.0,0.0,1.0,1.0,1.0,0.5980048733,5.0,-0.031802035,-0.162595083,-0.375556213,-2.385143045,-0.478358865,200.37961179,0.0261787142,12.759843528,0.007502721,0.0125392961,0.0438957083,0.2510960844,0.0333736789,-0.106393541,1.0,0.0015287069,1.6736607852,0.0034293337,3.0,12.402063373,0.4890989704,0.0,0.0294117648,0.0196815167,0.0218974907,0.8568983411,2.5197629991,3.5849177e-08,3.8319477e-08,0.8154572694,0.6649705582,-0.162253758,0.0459669719,-0.334451749,0.0532334091
27618,0.3978291008,0.0803246676,6.442854075,0.0342746096,0.3580561756,1.2367083239,0.2086937071,0.099167554,0.604878521,-0.048301421,0.2230281258,10.0,0.0,0.1021395823,0.1112453571,-0.11562555,0.051662191,0.246879029,0.0756654728,0.0073488513,0.6366336577,0.0,1.6258738278,1.6258738278,29.683335996,2.7098599767,0.4074418795,0.0,0.0,1.0,0.0,0.0,1.0532791721,3.0,-0.100760924,0.1068724178,-0.123606486,-1.684155271,1.1722649261,-166.3192194,0.1570568188,12.29383624,0.0018434646,0.0280602218,0.053493183,0.0373118873,0.1149269505,-0.033425923,2.0,-0.00028,2.2418860151,-0.005376344,4.0,10.664807268,0.12972568,0.0,0.0384615399,0.0140751767,0.0282124363,1.1394248317,0.8089384584,8.5152363e-08,1.2437848e-07,0.4837314327,0.233996099,-0.625723947,0.0380078944,0.2113132743,0.3340718574
62164,0.2861582196,0.0588692667,5.4335752679,0.0,0.1423236434,0.2969320535,0.2238442822,0.1837549981,0.6074411432,0.0058263075,0.0298112144,9.0,0.0864404525,0.4203739523,0.3480582238,0.9743110421,0.1260345444,0.2759950355,0.2619784476,0.2788351655,0.6115392946,0.0,2.5443302238,1.4512037208,2.7262564506,10.072743285,0.6892936136,0.0,0.0,1.0,0.0,0.0,0.9466310874,5.0,0.0612509157,0.2810756685,-0.355588473,-0.077992051,0.6533946321,560.06595594,0.0309805399,14.479345232,0.028342389,0.0349648019,0.0538429046,0.0280429297,0.1782488356,-0.006343973,0.0,0.0029498525,0.5082793377,0.0707079601,5.0,15.147209336,1.7652899795,0.0,0.0489795916,0.0194341018,0.0328293408,0.4662220717,4.665388131,1.0742207e-09,1.0404409e-08,1.9906970789,3.9628748598,0.33370433,0.0465588277,0.0921664302,0.0220971733
43271,0.4688823154,0.1206426541,-3.363989637,0.0053361174,1.5741546314,2.9743054347,0.1643369393,0.194195533,0.846194998,-0.23201107,0.1650068681,7.0,0.1167865415,0.3189655172,0.1439279022,0.0843667737,0.0072729712,0.0934540963,0.190851946,0.3473333333,0.5486468809,0.0,1.4143415906,0.7809647979,22.141623489,5.4184277261,0.1184867951,0.0,0.0,1.0,0.0,1.0,3.9266666667,3.0,-0.087037032,0.3380869332,-0.075245281,4.8906696117,0.4747211886,-261.1744524,0.0510165814,7.8091353981,-0.014043065,0.0081841432,0.0273504274,0.0143843165,0.0648448874,-0.007306145,0.0,-0.039904878,1.7551823668,-0.060606062,6.0,6.3818160174,0.1177425903,0.0,0.1875,0.0837577904,0.1494704126,0.4129646514,0.338118839,6.21118e-05,13.363636773,0.4807482004,0.2311188322,1.0421980481,0.1343559267,-0.584684685,-0.061020564
38420,0.9563777203,0.1160417712,-7.650692655,0.0610281777,0.802174956,3.3886667733,0.1379124321,-0.018778153,0.6666244448,0.0031162356,-0.058152183,10.0,-0.011292166,-0.041666667,-0.000546495,0.0472403574,0.0100171006,0.1478139505,0.0065311874,0.0155530224,0.5272818024,0.0,2.7197310902,1.2944098556,49.491838488,7.9699097292,0.2213113296,0.0,0.0,1.0,0.0,0.0,1.2720373522,5.0,-0.059021843,-0.166613725,0.3857139883,-3.352545439,0.7950925332,-520.0139403,0.0362474485,11.310301196,0.0012546955,0.0181860037,0.0333610007,-0.013065264,0.031247326,0.0014509598,1.0,8.68571e-05,1.56167979,-0.005319149,3.0,10.206813802,0.2517006803,0.0,0.0151515156,0.0144276039,0.0120775446,1.3114960399,0.6742169357,6.9288944e-07,1.4072757e-07,0.8209037378,0.6738829467,-0.080411548,0.0325318044,0.0746728529,0.2521314971
27722,0.9367737689,0.1210911581,-19.07037625,0.0,2.434265634,4.6073879832,0.0969985756,0.4659064678,0.4599695305,0.1938642298,0.5036724201,8.0,0.0707979181,0.4210526316,0.4345885837,-0.472308551,0.3277221563,0.0882421074,0.3565855685,0.3760955678,0.5148000756,0.0,2.028930242,1.3349857637,98.364913871,4.8091354358,0.1156268008,0.0,0.0,1.0,1.0,0.0,1.317176632,4.0,-0.038322982,0.155612315,0.4833314309,0.5030602875,-1.189975396,-305.8802075,0.207869402,11.550738938,-0.01038092,-0.002098243,-0.007477863,-0.474429061,0.0039853468,0.0370784862,1.0,-0.027899981,-0.388976298,0.0266290735,2.0,12.361599342,2.1525807526,0.0,0.0486111119,0.0167096775,0.0215639453,1.128966945,7.6616392722,3.8165192e-08,1.2768749e-08,0.8966617965,0.8040023772,-0.002664115,0.0435445479,0.4197767085,0.0608353391
27749,0.7317939167,0.0144265808,-4.037887662,0.0350929336,0.5702041096,0.955041072,-0.025200155,0.2890213132,0.2503700206,0.0012161505,1.0910467439,6.0,0.1391730595,0.8333333333,0.7896214774,-0.497471325,-0.164687232,0.1267457631,0.2183332863,-0.007573893,0.592301184,0.0,1.960609131,1.1946320141,14.965919232,1.9517924171,0.1218401872,0.0,0.0,1.0,0.0,1.0,0.3324113362,3.0,0.0071449501,0.6940350495,0.0900472239,2.6126490214,-2.740338698,70.620705943,0.0309805399,12.606439781,0.0005186336,0.0076165374,0.01264047,0.0573264569,0.0323984443,0.0575598846,0.0,0.0034603942,1.2739522593,-0.0191622,2.0,13.108802848,1.795640694,0.0,0.0441988967,0.0132922789,0.0157075636,1.0093739964,17.20305638,9.6031572e-09,9.2658296e-09,1.501734764,2.2552073014,0.0301275257,0.0457573575,-0.057949412,0.0220971733
53575,0.3903524746,0.0761199466,3.3189841704,0.0477430204,0.0980265199,0.5979118611,0.3472534052,0.0751192762,0.6386969691,0.0030443254,0.0427607978,10.0,-0.023888457,-0.03164557,0.1227393235,0.1953464398,0.0312444018,0.1737129402,-0.012759092,0.0835631997,0.6843868987,0.0,5.1477300316,3.58733916,3.7858729074,6.2753657386,0.9447878618,0.0,0.0,0.0,0.0,0.0,0.8021193475,5.0,0.0268101943,-0.032487916,-0.465271509,9.9881495555,-0.209307867,148.77477491,0.0798412188,12.451587092,0.0012502795,0.0369206447,0.0429300006,0.0017990762,0.3341143127,0.0069122357,1.0,0.0001449275,-0.379528986,-0.007352941,4.0,11.407834357,0.2644193738,0.0,0.0142348753,0.0089490792,0.0093919855,0.8410426193,0.8499530864,6.9594426e-08,1.0845365e-07,0.7664475917,0.5874419109,0.2134949695,0.029623259,-0.117842481,0.2634157361
31042,2.7453934643,-0.099155044,-17.72355472,0.0362123878,4.5649859659,17.723181565,-0.030009452,-0.190314068,0.2370161744,0.0,-0.280345827,10.0,-0.045318793,0.0412948381,-0.035208545,0.0801889344,0.2550512161,0.1282725502,-0.086025359,-0.010390128,0.5742064814,0.0,1.1038888922,0.8145229417,79.600662677,13.831429971,0.0926453041,0.0,0.0,0.0,0.0,0.0,0.6966470607,5.0,-0.041067326,0.0347981365,2.9216650425,-1.083466806,-0.305929741,-1283.506449,0.0934418169,11.349224955,0.0115574426,0.0054228192,0.0135310741,-0.818864182,0.0237489295,0.0210945029,1.0,0.1153991361,0.746031746,0.007873062,0.0,10.043423393,0.2006089544,0.0,0.0489510484,0.0184138995,0.0142581596,1.1864915529,1.0578996837,5.3050314e-07,1.4426598e-07,1.2188180615,1.4855174671,0.2381955054,0.0595412555,-0.451213278,0.3071829581
17726,0.9581510936,0.1145568153,-38.09620487,0.0,0.5869338086,2.6362099837,0.1442671329,-0.018647585,0.2398288944,-0.127981164,0.1200489276,10.0,0.0024678968,0.0141003044,0.0551232241,0.0674104015,0.0274168072,0.115468491,0.014472171,-0.085473556,0.5574307099,0.0,1.856612079,1.1574525937,194.37283565,5.7636183823,0.3454917181,0.0,0.0,0.0,0.0,0.0,0.3457560854,4.0,-0.032960348,-0.045046503,-0.085168454,-2.541919511,0.3737453109,404.08975226,0.0261787142,13.706532395,0.0037901445,0.0237754814,0.0446198454,0.0429073268,0.019750576,0.0107739448,2.0,0.000337002,0.8655788656,0.0229902454,5.0,12.404756482,0.3220853081,0.0,0.0280811228,0.0158945268,0.0183386135,0.7165069026,1.4420551831,1.1124399e-08,5.0664365e-08,0.7681785648,0.5900983074,0.1086213922,0.0293218048,0.0308246323,0.0532334091
59256,1.6028302756,-0.075755118,-58.2395892,0.0,2.9611979138,7.3155934052,0.0364938936,-0.0169269,0.3187039902,-0.001358696,-0.003078051,11.0,-0.023975599,-0.066666667,0.297979993,0.1847863143,-0.228596733,0.1673511294,0.010550007,-0.041525644,0.5832262234,0.0,2.2718836994,0.9707701825,200.03571429,5.5473753714,0.046241926,0.0,0.0,0.0,0.0,0.0,0.7326217131,1.0,-0.029138921,-1.098233147,0.4112349803,-0.40413902,-0.034849958,-89.84529642,0.0667835165,8.6933289891,-0.003461965,-0.020604789,-0.058671737,0.4487535595,0.0075095785,-0.004815683,0.0,-0.123268725,-0.076923077,0.0444444455,0.0,7.4715053661,0.1975655431,0.0,0.0307692308,0.0120535335,0.0170896418,0.9971734892,0.5891387383,6.7095328e-06,12.409091167,0.8378029694,0.7019138156,0.1626380026,0.0605457286,0.4777983362,0.1542213626
